Customer_ID,Customer_Name,Total_Sales,Total_Profit,Total_Orders,Total_Quantity
CUST16728,Nisha Mohanty,89072.0,20508.91,1,5.0
CUST11195,Deepak Verma,89025.3,8940.67,1,1.0
CUST22140,Vivek Rao,89012.8,20997.62,1,2.0
CUST26604,Pooja Gupta,89006.4,16068.85,1,4.0
CUST15344,Swati Kumar,89003.5,7046.56,1,2.0
CUST21824,Neha Das,88977.0,17242.46,1,3.0
CUST15378,Akash Jain,88947.0,17842.99,1,3.0
CUST12166,Nisha Das,88928.0,9458.12,1,4.0
CUST17654,Rahul Sharma,88920.0,9544.01,1,4.0
CUST12798,Kavita Patel,88889.59999999999,4682.28,1,1.0
CUST21966,Unknown,88884.0,12666.49,1,4.0
CUST20949,Neha Behera,88876.8,13360.55,1,4.0
CUST15830,Karan Rao,88863.0,11711.02,1,5.0
CUST26624,Vikas Sharma,88855.4,22188.94,1,2.0
CUST15785,Sanjay Sahu,88847.0,8821.65,1,1.0
CUST12190,Shreya Panda,88838.59999999999,9815.87,1,4.0
CUST20117,Deepak Mohanty,88823.0,14272.38,1,5.0
CUST21496,Akash Pradhan,88813.59999999999,14820.26,1,2.0
CUST28408,Rohit Verma,88784.0,16923.33,1,1.0
CUST25019,Priya Mishra,88730.1,4561.7,1,1.0
CUST20910,Amit Singh,88727.40000000001,10587.64,1,1.0
CUST20762,Neha Pradhan,88718.59999999999,5122.26,1,4.0
CUST16830,Priya Reddy,88714.8,9626.5,1,1.0
CUST13945,Rahul Dutta,88708.0,7240.48,1,5.0
CUST10589,Swati Mishra,88707.5,5824.56,1,5.0
CUST19741,Priya Sharma,88685.09999999999,9674.12,1,3.0
CUST18667,Pooja Verma,88680.59999999999,8871.68,1,1.0
CUST16065,Priya Nayak,88668.29999999999,5886.16,1,3.0
CUST19954,Rahul Behera,88627.5,11343.52,1,5.0
CUST14521,Karan Rao,88623.59999999999,15266.57,1,2.0
CUST15146,Ankit Reddy,88620.75,14002.6,1,5.0
CUST23547,Sanjay Gupta,88586.4,12148.2,1,3.0
CUST16135,Shreya Dutta,88580.2,20980.85,1,2.0
CUST24872,Manish Pradhan,88554.0,15295.0,1,4.0
CUST26286,Vikas Panda,88550.0,10344.61,1,4.0
CUST24459,Kavita Sharma,88548.75,8943.21,1,3.0
CUST21323,Kavita Mohanty,88535.25,9591.26,1,5.0
CUST18284,Neha Reddy,88507.20000000001,18816.45,1,3.0
CUST17751,Sneha Mishra,88495.34999999999,12295.26,1,3.0
CUST20617,Pooja Gupta,88474.0,21795.49,1,1.0
CUST23219,Kavita Yadav,88459.5,19380.66,1,2.0
CUST21760,Vikas Singh,88449.6,18657.13,1,3.0
CUST22147,Manish Singh,88447.79999999999,7782.83,1,3.0
CUST16412,Akash Dutta,88446.0,18409.99,1,4.0
CUST17899,Sneha Mehta,88428.0,15443.87,1,5.0
CUST18945,Abhishek Das,88417.0,7150.94,1,4.0
CUST11384,Arjun Verma,88401.0,16701.99,1,2.0
CUST16631,Arjun Sahu,88376.0,20588.46,1,1.0
CUST20021,Swati Jain,88353.0,10124.0,1,3.0
CUST16430,Swati Patel,88338.59999999999,13186.26,1,3.0
CUST23371,Rahul Pradhan,88324.2,7469.69,1,1.0
CUST12925,Manish Jain,88320.0,10969.49,1,5.0
CUST14439,Vivek Panda,88317.0,5994.51,1,4.0
CUST18644,Shreya Pradhan,88308.0,17784.97,1,2.0
CUST24972,Akash Yadav,88297.75,11838.44,1,5.0
CUST18975,Karan Verma,88287.5,19491.05,1,5.0
CUST13848,Suresh Mehta,88269.25,10122.91,1,5.0
CUST11453,Akash Sahu,88264.5,19109.08,1,2.0
CUST26670,Swati Kumar,88247.25,20124.33,1,3.0
CUST21939,Priya Yadav,88230.0,5874.74,1,5.0
CUST11512,Kavita Das,88225.6,6293.22,1,2.0
CUST28025,Sneha Nayak,88224.0,17344.14,1,4.0
CUST17758,Amit Verma,88212.59999999999,7982.72,1,3.0
CUST13894,Akash Gupta,88211.2,11435.31,1,2.0
CUST25118,Nisha Sahu,88189.5,16542.7,1,5.0
CUST10161,Vivek Mishra,88189.2,9256.44,1,3.0
CUST11956,Nisha Singh,88180.0,10234.66,1,5.0
CUST25929,Vivek Kumar,88169.6,18182.14,1,4.0
CUST25621,Swati Gupta,88118.0,14307.16,1,1.0
CUST17517,Suresh Pradhan,88110.0,8435.18,1,1.0
CUST20363,Abhishek Sahu,88102.5,16990.66,1,2.0
CUST11929,Pooja Rao,88095.6,17502.15,1,1.0
CUST11015,Shreya Behera,88079.0,5136.7,1,1.0
CUST20619,Rohit Yadav,88076.7,15095.9,1,1.0
CUST27165,Sanjay Yadav,88071.65,11545.01,1,1.0
CUST19330,Sneha Mehta,88059.29999999999,21543.25,1,3.0
CUST17516,Deepak Pradhan,88038.0,20351.91,1,3.0
CUST25031,Abhishek Nayak,87991.4,8437.89,1,2.0
CUST27225,Pooja Yadav,87977.59999999999,10908.47,1,1.0
CUST11806,Swati Singh,87957.15,12283.69,1,3.0
CUST13778,Neha Kumar,87956.0,16313.69,1,2.0
CUST18302,Raj Panda,87949.5,4479.95,1,2.0
CUST17346,Shreya Mishra,87939.59999999999,19353.93,1,4.0
CUST24026,Suresh Das,87926.40000000001,18483.31,1,4.0
CUST13710,Kavita Nayak,87870.25,16450.02,1,5.0
CUST23670,Priya Sahu,87870.0,15784.02,1,5.0
CUST27109,Arjun Mohanty,87866.2,12523.41,1,4.0
CUST10614,Ankit Pradhan,87862.0,13821.14,1,1.0
CUST17740,Anjali Mehta,87853.5,16472.35,1,5.0
CUST27360,Manish Singh,87852.0,18675.6,1,4.0
CUST20115,Karan Yadav,87839.0,14559.46,1,1.0
CUST25837,Anjali Das,87825.4,4460.14,1,4.0
CUST22143,Abhishek Mishra,87819.0,9654.19,1,4.0
CUST11602,Pooja Singh,87818.59999999999,15926.68,1,2.0
CUST23205,Sneha Kumar,87813.59999999999,6015.77,1,2.0
CUST20803,Abhishek Patel,87795.20000000001,10793.87,1,4.0
CUST20899,Kavita Das,87777.8,4895.27,1,4.0
CUST18764,Sanjay Das,87776.0,7659.38,1,2.0
CUST24730,Anjali Mishra,87744.0,15632.36,1,3.0
CUST20063,Sanjay Kumar,87725.0,5751.43,1,5.0
CUST20035,Priya Behera,87706.5,20964.23,1,2.0
CUST20449,Anjali Panda,87703.5,9412.28,1,2.0
CUST22088,Karan Dutta,87609.0,20268.59,1,1.0
CUST11051,Vivek Pradhan,87584.0,18270.17,1,2.0
CUST15423,Ankit Sahu,87571.95,9015.78,1,1.0
CUST11788,Neha Mishra,87571.20000000001,12896.09,1,4.0
CUST17274,Shreya Gupta,87554.0,13270.79,1,1.0
CUST27862,Deepak Patel,87553.0,4818.96,1,1.0
CUST18224,Pooja Mehta,87530.15,18699.32,1,1.0
CUST23194,Anjali Yadav,87528.0,7777.31,1,4.0
CUST25349,Anjali Nayak,87523.5,7571.99,1,1.0
CUST22849,Amit Mohanty,87508.8,6541.63,1,2.0
CUST18481,Raj Yadav,87504.0,15328.82,1,2.0
CUST20636,Abhishek Sahu,87503.25,8704.6,1,3.0
CUST25153,Vivek Sahu,87470.09999999999,21411.79,1,2.0
CUST28879,Anjali Dutta,87459.3,20610.99,1,1.0
CUST20007,Ankit Kumar,87453.75,15437.9,1,5.0
CUST16567,Amit Panda,87436.8,17775.84,1,2.0
CUST20688,Nisha Das,87424.7,11796.42,1,2.0
CUST15762,Kavita Singh,87416.4,6821.4,1,3.0
CUST25559,Pooja Pradhan,87414.25,9379.4,1,5.0
CUST11629,Vivek Patel,87388.8,7460.61,1,4.0
CUST27601,Anjali Jain,87373.8,9223.92,1,1.0
CUST15652,Arjun Reddy,87352.8,19018.85,1,3.0
CUST11566,Akash Nayak,87333.3,6608.9,1,1.0
CUST12809,Manish Nayak,87325.2,19089.9,1,1.0
CUST26488,Pooja Sharma,87319.20000000001,9629.6,1,3.0
CUST14770,Rohit Sharma,87317.09999999999,16081.99,1,3.0
CUST22939,Riya Behera,87300.25,8821.83,1,1.0
CUST22014,Raj Behera,87296.40000000001,20136.88,1,1.0
CUST24388,Kavita Reddy,87268.5,12653.14,1,1.0
CUST23804,Raj Behera,87257.5,16018.88,1,2.0
CUST21702,Deepak Gupta,87253.59999999999,17170.83,1,2.0
CUST11202,Vikas Patel,87232.0,15737.7,1,1.0
CUST22041,Sanjay Reddy,87222.79999999999,17723.22,1,2.0
CUST20293,Sneha Panda,87212.8,11799.13,1,2.0
CUST26294,Riya Verma,87211.20000000001,13091.25,1,3.0
CUST27709,Pooja Patel,87210.0,12135.1,1,3.0
CUST10221,Vivek Pradhan,87181.5,6228.46,1,3.0
CUST25699,Arjun Das,87177.6,19849.94,1,4.0
CUST23574,Swati Patel,87175.2,17292.09,1,4.0
CUST27046,Riya Nayak,87164.0,4395.85,1,2.0
CUST17391,Deepak Sahu,87160.0,16252.88,1,5.0
CUST16533,Kavita Pradhan,87147.3,21366.79,1,3.0
CUST11562,Akash Nayak,87138.0,21657.71,1,2.0
CUST19593,Rohit Jain,87112.5,18431.25,1,2.0
CUST10182,Rohit Mohanty,87111.4,8597.51,1,4.0
CUST14665,Karan Jain,87109.88,15631.39,1,4.0
CUST28247,Neha Mehta,87103.79999999999,10742.44,1,2.0
CUST13220,Arjun Mehta,87045.75,20077.36,1,3.0
CUST22055,Ankit Verma,87018.09999999999,13284.02,1,1.0
CUST10937,Raj Verma,87013.5,13194.1,1,3.0
CUST16185,Kavita Sahu,87012.0,15142.06,1,4.0
CUST27828,Vikas Singh,87008.0,10378.44,1,1.0
CUST10232,Rohit Mehta,86997.0,4787.3,1,1.0
CUST10400,Rohit Sharma,86996.7,21707.81,1,3.0
CUST23776,Manish Behera,86996.25,6649.61,1,3.0
CUST18742,Ankit Mehta,86995.20000000001,15915.31,1,2.0
CUST20869,Anjali Gupta,86961.8,11531.01,1,2.0
CUST19067,Rahul Nayak,86961.09999999999,17715.59,1,1.0
CUST25687,Rohit Mishra,86941.5,11069.02,1,2.0
CUST25228,Amit Behera,86927.40000000001,14467.08,1,1.0
CUST22996,Rahul Patel,86919.0,6609.83,1,2.0
CUST17753,Nisha Rao,86901.75,8561.25,1,3.0
CUST19735,Abhishek Mehta,86900.40000000001,8833.28,1,2.0
CUST17478,Neha Behera,86871.0,15083.22,1,2.0
CUST20133,Suresh Mohanty,86858.79999999999,17807.39,1,4.0
CUST20864,Rahul Yadav,86850.0,13981.49,1,4.0
CUST20943,Abhishek Nayak,86838.0,11305.38,1,4.0
CUST12089,Suresh Singh,86817.3,6666.31,1,3.0
CUST12322,Rohit Rao,86813.1,7417.92,1,1.0
CUST10993,Rohit Dutta,86806.0,6239.61,1,2.0
CUST10171,Amit Mishra,86775.75,12100.05,1,3.0
CUST15091,Abhishek Dutta,86774.9,11743.87,1,1.0
CUST17582,Suresh Gupta,86772.0,5939.1,1,3.0
CUST28434,Suresh Sharma,86770.59999999999,7168.69,1,2.0
CUST28687,Unknown,86770.59999999999,7010.03,1,2.0
CUST14939,Shreya Mehta,86762.0,5150.68,1,2.0
CUST22647,Raj Mohanty,86757.3,9474.25,1,1.0
CUST20245,Akash Yadav,86753.25,20955.73,1,3.0
CUST20125,Sanjay Yadav,86745.0,19039.45,1,4.0
CUST27374,Raj Mehta,86717.0,6860.54,1,1.0
CUST25395,Vikas Singh,86716.0,5722.97,1,4.0
CUST16985,Vivek Sahu,86712.2,13782.1,1,2.0
CUST20098,Abhishek Panda,86706.0,11389.04,1,3.0
CUST12698,Ankit Nayak,86698.0,13289.24,1,2.0
CUST26735,Ankit Mehta,86697.90000000001,7415.24,1,1.0
CUST11373,Pooja Behera,86687.25,17959.29,1,5.0
CUST16071,Rahul Rao,86686.40000000001,16194.33,1,2.0
CUST18761,Raj Gupta,86680.0,15103.2,1,2.0
CUST24780,Shreya Patel,86665.5,11803.52,1,2.0
CUST24984,Anjali Das,86651.1,9808.53,1,3.0
CUST11716,Kavita Rao,86626.5,20888.34,1,2.0
CUST18967,Karan Rao,86616.25,17475.77,1,5.0
CUST28736,Deepak Kumar,86608.2,19740.6,1,4.0
CUST18872,Anjali Mohanty,86608.0,19217.02,1,4.0
CUST14758,Karan Pradhan,86607.0,18488.52,1,1.0
CUST16484,Nisha Rao,86605.0,17254.65,1,5.0
CUST25126,Rahul Dutta,86598.0,21268.24,1,1.0
CUST26357,Suresh Behera,86594.4,17869.22,1,4.0
CUST24737,Amit Yadav,86583.6,14728.21,1,4.0
CUST18493,Rahul Mohanty,86572.5,15608.75,1,5.0
CUST24666,Rahul Verma,86572.5,4640.74,1,2.0
CUST21213,Sneha Gupta,86564.79999999999,19609.28,1,2.0
CUST15711,Ankit Pradhan,86552.0,17415.59,1,1.0
CUST22578,Amit Dutta,86551.2,18990.75,1,3.0
CUST22319,Kavita Gupta,86541.2,16496.21,1,2.0
CUST15965,Priya Patel,86540.8,15408.16,1,4.0
CUST20037,Riya Pradhan,86529.6,13139.16,1,2.0
CUST16702,Akash Gupta,86526.95,16750.1,1,1.0
CUST11165,Neha Mishra,86517.2,14666.9,1,4.0
CUST19607,Swati Gupta,86517.2,19505.72,1,4.0
CUST28310,Manish Nayak,86499.0,6829.01,1,3.0
CUST16836,Shreya Reddy,86492.0,14212.13,1,5.0
CUST17968,Pooja Behera,86472.90000000001,10959.92,1,1.0
CUST10726,Akash Verma,86469.59999999999,10127.48,1,2.0
CUST22794,Arjun Mohanty,86468.2,14934.53,1,2.0
CUST10711,Vikas Mehta,86464.0,11709.17,1,2.0
CUST23789,Amit Sahu,86440.2,5373.63,1,2.0
CUST22836,Nisha Mohanty,86420.0,20703.18,1,1.0
CUST24818,Riya Nayak,86416.75,19034.34,1,1.0
CUST17259,Rohit Sharma,86415.8,10279.98,1,1.0
CUST20657,Shreya Rao,86410.8,12931.6,1,2.0
CUST25584,Sneha Gupta,86389.5,11671.89,1,2.0
CUST27394,Rohit Mohanty,86376.0,8062.67,1,3.0
CUST10414,Akash Gupta,86279.0,8689.75,1,2.0
CUST16130,Ankit Nayak,86274.0,9246.41,1,4.0
CUST11053,Suresh Mishra,86256.0,20222.39,1,2.0
CUST13687,Sanjay Verma,86250.6,15097.05,1,2.0
CUST28794,Ankit Panda,86229.0,17720.39,1,4.0
CUST22527,Ankit Sahu,86207.0,11937.06,1,5.0
CUST15545,Karan Patel,86176.0,8876.42,1,4.0
CUST10602,Shreya Dutta,86157.0,6559.52,1,1.0
CUST24588,Nisha Kumar,86132.0,16473.45,1,2.0
CUST15664,Anjali Patel,86115.6,10212.72,1,1.0
CUST27484,Raj Sahu,86099.9,13922.49,1,2.0
CUST28345,Amit Dutta,86079.5,17463.4,1,5.0
CUST16495,Shreya Nayak,86077.8,20559.26,1,2.0
CUST18366,Vikas Nayak,86077.59999999999,6514.55,1,2.0
CUST20138,Swati Nayak,86060.0,4992.87,1,5.0
CUST25596,Raj Kumar,86058.0,8661.35,1,3.0
CUST21392,Rahul Kumar,86056.2,20794.03,1,2.0
CUST20048,Pooja Behera,86042.0,20330.58,1,2.0
CUST17694,Sneha Panda,86040.55,9060.31,1,1.0
CUST24365,Rohit Mohanty,86024.4,14402.41,1,2.0
CUST25664,Pooja Mehta,86019.5,4677.33,1,5.0
CUST25549,Raj Jain,86008.5,18549.96,1,3.0
CUST20478,Vikas Mohanty,86006.4,5239.6,1,4.0
CUST16546,Pooja Kumar,85997.7,9179.37,1,1.0
CUST17625,Kavita Mishra,85996.2,15417.43,1,4.0
CUST25108,Manish Gupta,85991.15,21430.45,1,1.0
CUST13036,Karan Sahu,85979.7,10415.21,1,1.0
CUST22622,Arjun Kumar,85968.0,14935.935533333353,1,4.0
CUST14229,Amit Das,85952.0,6117.14,1,4.0
CUST25340,Vivek Reddy,85946.5,5263.18,1,1.0
CUST18082,Vikas Dutta,85936.0,20755.4,1,2.0
CUST22372,Shreya Gupta,85930.0,20867.37,1,2.0
CUST20059,Neha Sahu,85919.40000000001,10003.39,1,3.0
CUST25211,Ankit Pradhan,85913.25,4362.57,1,1.0
CUST17687,Vikas Verma,85908.0,14635.74,1,3.0
CUST19048,Shreya Rao,85891.65,14920.08,1,3.0
CUST18185,Kavita Pradhan,85880.0,7627.12,1,5.0
CUST22256,Karan Rao,85816.34999999999,19548.81,1,3.0
CUST11985,Ankit Verma,85808.79999999999,5758.49,1,4.0
CUST10325,Manish Singh,85806.0,7027.38,1,2.0
CUST20195,Deepak Gupta,85804.59999999999,10780.21,1,2.0
CUST13407,Karan Reddy,85792.59999999999,16729.49,1,4.0
CUST21559,Ankit Behera,85790.7,4584.66,1,2.0
CUST14907,Nisha Patel,85782.15,20645.53,1,1.0
CUST26003,Priya Mishra,85774.0,8249.27,1,2.0
CUST18711,Sanjay Yadav,85772.25,12987.78,1,3.0
CUST19636,Vikas Mishra,85770.0,12311.28,1,3.0
CUST11513,Amit Reddy,85753.6,15537.13,1,2.0
CUST25716,Riya Singh,85734.4,11463.07,1,2.0
CUST17927,Karan Patel,85704.0,11754.39,1,4.0
CUST20108,Vikas Mohanty,85690.0,9819.49,1,1.0
CUST21757,Vikas Sharma,85662.45,5023.42,1,1.0
CUST20185,Raj Verma,85640.0,19795.79,1,2.0
CUST28772,Abhishek Mishra,85635.84999999999,19261.1,1,1.0
CUST22306,Amit Rao,85634.0,17570.94,1,1.0
CUST19463,Sanjay Gupta,85614.0,16249.33,1,1.0
CUST19119,Nisha Verma,85537.8,11579.66,1,2.0
CUST19353,Raj Gupta,85536.5,21130.71,1,5.0
CUST23995,Amit Patel,85532.0,20041.54,1,4.0
CUST28338,Amit Rao,85529.45,18774.24,1,1.0
CUST12494,Shreya Pradhan,85508.5,12551.06,1,5.0
CUST19529,Abhishek Mehta,85483.20000000001,20229.22,1,3.0
CUST12237,Manish Dutta,85476.0,17287.57,1,5.0
CUST25777,Kavita Kumar,85467.0,5228.85,1,4.0
CUST15823,Akash Pradhan,85454.4,10064.93,1,1.0
CUST21728,Deepak Singh,85444.9,14457.29,1,2.0
CUST18295,Karan Mishra,85429.5,6052.65,1,2.0
CUST16522,Neha Behera,85408.5,18965.77,1,2.0
CUST14377,Anjali Dutta,85367.25,6018.81,1,3.0
CUST14681,Vivek Gupta,85358.0,21041.61,1,2.0
CUST10185,Suresh Mehta,85314.6,15510.8,1,1.0
CUST28253,Sneha Jain,85306.2,12734.69,1,3.0
CUST22801,Rahul Reddy,85303.5,14443.78,1,2.0
CUST20613,Pooja Dutta,85303.4,12966.61,1,2.0
CUST21057,Abhishek Reddy,85261.8,8461.94,1,2.0
CUST26047,Ankit Kumar,85251.6,14529.65,1,1.0
CUST19299,Rahul Yadav,85239.7,9126.0,1,1.0
CUST11658,Amit Verma,85239.0,11619.0,1,3.0
CUST12737,Raj Yadav,85226.38655529838,20462.19,1,2.0
CUST11835,Vikas Mishra,85226.38655529838,2873.97,1,2.0
CUST27031,Rohit Nayak,85226.38655529838,1583.16,1,2.0
CUST10458,Arjun Jain,85226.38655529838,14542.055068888887,1,2.0
CUST21861,Raj Behera,85190.0,8218.21,1,1.0
CUST24300,Akash Singh,85187.2,19081.31,1,4.0
CUST28183,Sanjay Reddy,85174.0,20330.37,1,2.0
CUST15513,Ankit Sahu,85166.40000000001,10362.53,1,3.0
CUST27316,Manish Singh,85140.0,7346.1,1,5.0
CUST26641,Nisha Sharma,85122.0,4649.05,1,2.0
CUST15809,Anjali Panda,85115.20000000001,14254.69,1,2.0
CUST17884,Nisha Kumar,85113.0,15795.49,1,2.0
CUST28009,Suresh Panda,85084.8,16178.12,1,2.0
CUST11171,Ankit Singh,85065.84999999999,6288.59,1,1.0
CUST17644,Shreya Gupta,85026.9,5057.61,1,3.0
CUST26453,Karan Mohanty,85020.0,13837.38,1,2.0
CUST22488,Nisha Patel,84999.0,18644.57,1,1.0
CUST22369,Raj Mehta,84959.2,17758.36,1,1.0
CUST11869,Manish Yadav,84950.0,7518.36,1,5.0
CUST21825,Manish Patel,84930.3,6829.58,1,1.0
CUST16890,Nisha Mishra,84897.0,10362.29,1,4.0
CUST24394,Priya Reddy,84897.0,13344.643200000006,1,1.0
CUST23440,Anjali Mishra,84888.0,8226.99,1,4.0
CUST17594,Vikas Behera,84870.40000000001,9073.8,1,2.0
CUST11288,Suresh Jain,84868.0,15487.22,1,4.0
CUST24011,Vikas Kumar,84841.65,16189.24,1,3.0
CUST12976,Riya Patel,84835.8,13764.26,1,1.0
CUST20066,Swati Pradhan,84827.4,15021.4,1,3.0
CUST12419,Vikas Gupta,84817.59999999999,11212.28,1,2.0
CUST25849,Riya Singh,84809.34999999999,17497.9,1,1.0
CUST21117,Sanjay Mohanty,84800.0,9566.54,1,5.0
CUST21708,Shreya Panda,84790.05,9047.8,1,3.0
CUST23554,Rohit Gupta,84787.5,14933.36,1,5.0
CUST19955,Shreya Mehta,84722.40000000001,14142.95,1,2.0
CUST25270,Manish Verma,84717.8,9130.46,1,2.0
CUST23338,Shreya Patel,84709.3,7964.48,1,1.0
CUST24495,Rohit Reddy,84699.29999999999,11157.08,1,3.0
CUST18569,Ankit Pradhan,84690.90000000001,17754.29,1,3.0
CUST14101,Pooja Behera,84686.8,20466.6,1,2.0
CUST19435,Kavita Mishra,84679.2,17110.54,1,3.0
CUST26388,Sanjay Reddy,84677.3,14098.41,1,2.0
CUST11770,Rohit Mehta,84664.5,13747.05,1,2.0
CUST25605,Pooja Mohanty,84660.75,20704.7,1,3.0
CUST17795,Rahul Sharma,84659.20000000001,19361.88,1,2.0
CUST18494,Priya Mehta,84644.7,9602.5,1,3.0
CUST16504,Riya Mehta,84630.6,12562.11,1,2.0
CUST11514,Neha Rao,84614.95,9331.31,1,1.0
CUST25344,Rahul Nayak,84586.59999999999,16312.22,1,2.0
CUST23431,Vikas Pradhan,84574.0,10339.99,1,1.0
CUST23107,Nisha Rao,84566.25,12584.63,1,5.0
CUST22590,Neha Dutta,84555.0,4453.69,1,1.0
CUST26681,Riya Reddy,84550.2,7954.97,1,2.0
CUST26356,Raj Patel,84541.0,17981.5,1,1.0
CUST18740,Raj Sahu,84531.0,15392.81,1,5.0
CUST10961,Shreya Jain,84527.4,19088.15,1,2.0
CUST17323,Anjali Rao,84526.25,5605.14,1,5.0
CUST11706,Raj Reddy,84518.04,12900.92,1,4.0
CUST18769,Akash Yadav,84483.2,13758.79,1,2.0
CUST11522,Riya Singh,84471.15,15539.09,1,1.0
CUST12438,Neha Das,84430.8,9702.12,1,4.0
CUST25525,Anjali Mehta,84430.5,11503.31,1,5.0
CUST26570,Shreya Pradhan,84427.2,17773.5,1,4.0
CUST18916,Akash Rao,84399.3,15678.96,1,1.0
CUST23956,Arjun Kumar,84361.5,14215.38,1,3.0
CUST11245,Manish Singh,84336.15,14471.6,1,3.0
CUST24548,Akash Das,84314.25,13499.9,1,3.0
CUST27029,Abhishek Sahu,84275.09999999999,18612.94,1,3.0
CUST13366,Amit Verma,84272.0,4330.11,1,2.0
CUST12787,Manish Gupta,84268.5,20560.92,1,2.0
CUST26572,Sanjay Rao,84200.2,19538.45,1,2.0
CUST22865,Priya Patel,84198.79999999999,19750.88,1,4.0
CUST28075,Akash Nayak,84188.0,4518.13,1,4.0
CUST23418,Abhishek Sharma,84174.75,13578.97,1,5.0
CUST11528,Sanjay Singh,84155.4,5475.89,1,2.0
CUST13769,Suresh Pradhan,84155.0,5301.54,1,1.0
CUST23177,Shreya Jain,84139.5,7088.85,1,2.0
CUST21679,Vikas Singh,84137.25,9063.12,1,1.0
CUST10469,Abhishek Panda,84131.20000000001,8114.03,1,4.0
CUST16511,Rahul Sharma,84123.0,18484.96,1,2.0
CUST27647,Amit Mehta,84069.0,7478.2,1,2.0
CUST23583,Akash Jain,84068.4,15570.37,1,1.0
CUST15637,Rahul Patel,84066.3,7036.22,1,1.0
CUST27895,Swati Panda,84058.2,20974.13,1,1.0
CUST11819,Ankit Pradhan,84038.5,6759.56,1,5.0
CUST23513,Priya Panda,84014.40000000001,4145.5,1,3.0
CUST13269,Kavita Sharma,84014.0,5060.96,1,5.0
CUST10443,Neha Reddy,83983.20000000001,11587.26,1,3.0
CUST25622,Suresh Rao,83972.34999999999,15246.96,1,1.0
CUST14837,Raj Verma,83970.5,18146.83,1,1.0
CUST18575,Abhishek Verma,83968.95,11884.2,1,1.0
CUST10831,Priya Patel,83961.3,10727.76,1,2.0
CUST21044,Pooja Gupta,83930.40000000001,6601.12,1,3.0
CUST11309,Sanjay Sahu,83918.8,15438.26,1,1.0
CUST24683,Riya Sahu,83910.0,10551.89,1,2.0
CUST16983,Neha Pradhan,83904.0,11714.63,1,2.0
CUST10462,Amit Behera,83892.0,9688.2,1,3.0
CUST12041,Nisha Gupta,83874.0,7089.49,1,3.0
CUST16467,Karan Yadav,83865.6,18831.69,1,1.0
CUST20820,Sanjay Reddy,83865.59999999999,8404.06,1,2.0
CUST16846,Priya Sahu,83865.0,8233.52,1,4.0
CUST14322,Kavita Rao,83862.0,18726.34,1,4.0
CUST15715,Shreya Singh,83832.75,5976.3,1,1.0
CUST17716,Karan Kumar,83830.40000000001,10361.41,1,4.0
CUST18627,Rohit Reddy,83808.75,7034.11,1,5.0
CUST17074,Rahul Sharma,83784.3,13076.48,1,1.0
CUST28890,Deepak Jain,83770.05,17607.96,1,3.0
CUST22252,Rahul Mohanty,83754.0,17648.9,1,2.0
CUST14389,Kavita Dutta,83752.8,8756.06,1,3.0
CUST22890,Neha Jain,83643.0,7966.05,1,5.0
CUST17831,Vivek Mehta,83635.20000000001,4957.72,1,4.0
CUST21053,Priya Behera,83620.8,9782.9,1,2.0
CUST14949,Raj Mohanty,83616.0,18661.88,1,5.0
CUST14739,Pooja Mohanty,83610.79999999999,18285.35,1,2.0
CUST24937,Anjali Jain,83541.6,13397.99,1,2.0
CUST11321,Karan Gupta,83540.0,5436.03,1,1.0
CUST19932,Sneha Mehta,83535.45,13100.39,1,1.0
CUST18580,Riya Kumar,83528.0,13611.32,1,4.0
CUST18489,Sanjay Panda,83522.0,18034.18,1,1.0
CUST16426,Rohit Sharma,83507.20000000001,7124.8,1,4.0
CUST25176,Amit Mishra,83502.15,5704.12,1,3.0
CUST19745,Abhishek Yadav,83500.25,10654.87,1,5.0
CUST25864,Rahul Mohanty,83492.0,15297.21,1,4.0
CUST19087,Suresh Singh,83482.2,19096.79,1,1.0
CUST20172,Sneha Nayak,83442.3,16248.64,1,2.0
CUST10518,Abhishek Panda,83441.25,14421.76,1,5.0
CUST20193,Swati Rao,83432.8,16095.38,1,1.0
CUST19002,Priya Sharma,83420.4,5424.9,1,4.0
CUST24623,Arjun Dutta,83418.0,9953.41,1,1.0
CUST12501,Pooja Reddy,83375.1,14001.76,1,1.0
CUST18737,Rohit Behera,83362.9,5880.55,1,2.0
CUST27626,Sanjay Patel,83352.0,16161.91,1,1.0
CUST18420,Vivek Sahu,83327.40000000001,14373.62,1,2.0
CUST10862,Vikas Panda,83318.40000000001,18268.18,1,2.0
CUST20512,Nisha Reddy,83310.0,13512.06,1,4.0
CUST18666,Sneha Pradhan,83308.34999999999,17160.08,1,1.0
CUST16718,Sanjay Behera,83296.95,7059.29,1,3.0
CUST17429,Raj Sharma,83296.0,19055.14,1,1.0
CUST21602,Rahul Mohanty,83290.0,15449.13,1,5.0
CUST12416,Ankit Gupta,83274.15,18648.19,1,1.0
CUST12715,Sanjay Nayak,83260.9,10302.61,1,2.0
CUST28071,Ankit Rao,83258.0,9382.27,1,4.0
CUST24068,Manish Yadav,83248.8,8657.36,1,3.0
CUST21676,Sanjay Rao,83235.20000000001,10812.54,1,2.0
CUST20424,Nisha Singh,83223.0,14996.13,1,3.0
CUST20204,Sanjay Panda,83217.15,13439.32,1,1.0
CUST23609,Vikas Jain,83216.0,14697.71,1,4.0
CUST11846,Akash Kumar,83208.2,11959.28,1,1.0
